round,hint_id,train_qid,sampling_slurm_job_id,proposal_eval_slurm_job_id,incumbent_hash,proposal_hash,final_hash,old_train,new_train,delta_train,old_heldout,new_heldout,delta_heldout,old_J,new_J,delta_J,old_tokens,new_tokens,decision,mutation,subagent_summary
6,10,3843,150.123,150.133,dd96dfb992052dea62ab2214a4d147f14aa95c0c6f35b1224c4d06d84cf346cb,cfc60524425f271711ea1330e4fac20b27467e2ba2c3a69c58675e75d2d2d5ed,dd96dfb992052dea62ab2214a4d147f14aa95c0c6f35b1224c4d06d84cf346cb,0.625,0.0,-0.625,0.1625,0.1125,-0.05,0.95,0.225,-0.725,178,173,discarded,"pin the definition of one application up front, and make iteration the sole authority over structural period claims (naming the transpositions-imply-period-2 fallacy) with the count allowed to exceed the step count","Only 1 of 8 rollouts scored and 6 of the 8 hit the 16384-token cap; the dominant mechanism was a structural assertion that the composite is a product of disjoint transpositions and therefore has period 2, which the student then defended even after its own row-by-row iteration visibly failed to return to the start, spending the remaining budget relitigating instead of trusting the trace. Two rollouts also built maps that were plainly non-bijective and read that as exotic structure, and several burned thousands of tokens re-arguing whether one application meant the entire listed sequence or a single step. The revision therefore pins the meaning of one application up front, makes iteration the sole authority whenever it contradicts a structural claim, names the transpositions-imply-period-2 fallacy in the words the failures used, and states that the count may far exceed the number of steps."
7,1,28054,150.143,150.144,cbbaaafa1907efc60835e2a44f805271c9a2f4cd4fe5d3988c244caa7b7e5f7b,fda1791300f21976dd72f9eebe700de3cfaba1edb06bf4fc0339ea25871f6960,fda1791300f21976dd72f9eebe700de3cfaba1edb06bf4fc0339ea25871f6960,0.25,0.25,0.0,0.1375,0.1875,0.04999999999999999,0.525,0.625,0.09999999999999998,144,170,kept,"intersect constraints across live readings instead of rejecting each reading alone, and ban recalled-puzzle values and smallest/looks-intended picks","Fresh sampling with the incumbent hint scored 0/8, with 3 of 8 truncating at the token cap and the rest running past 13k tokens; every rollout enumerated the divisor pairs, correctly saw that a speaker's own value pins the partner inside one reading, then judged each reading separately, declared both impossible, and finally emitted either the smallest divisor, a divisor chosen because it 'looks intended', or a value it admitted was only recalled from a similar classic puzzle. The incumbent names the label ambiguity but still has the student test readings one at a time, and its ban on unverified boxing is too weak to stop plausibility and memory picks, so I made the intersect-across-live-readings rule explicit and closed both guessing routes."
7,2,30302,150.134,150.145,64b0f516c4150af456f05fd043eae6476f571e240a578af063256e2ea28e9e9a,aaeb087ff2e01c091aa3da6a96708a66e01289d1f2a0fe49eff10de89f7ad1cf,64b0f516c4150af456f05fd043eae6476f571e240a578af063256e2ea28e9e9a,1.0,0.625,-0.375,0.175,0.05,-0.12499999999999999,1.35,0.725,-0.6250000000000001,155,185,discarded,"target the root-cause arithmetic slip: state the conjugate rule for complex division and that a reciprocal inverts the modulus, replacing the generic no-restart advice's reliance on the student catching its own error","Seven of eight fresh rollouts were correct in 5.7k-9.1k tokens; the lone failure derived the correct locus and center/radius quickly, then evaluated one reciprocal of a purely imaginary number by keeping the modulus instead of inverting it, so its own spot-check disagreed and it re-audited the sound derivation dozens of times until the 16384-token cap, never stating a result. Rounds 5 and 6 tried to bound the rechecking loop and both lost train and transfer, so instead of managing the loop I attack what triggers it: name the conjugate procedure and the modulus-inversion fact for complex division, which is a reusable arithmetic guard, while keeping the incumbent's setup, no-restart rule, symmetry shortcut, and early commitment."
7,3,8554,150.135,150.146,e73c55e27100ae936358bb7823761096f52d3e52bbb1bf81a9e7298441eeb331,d344aa0e3756decfb78e4a3154be34b7dd58772f94c37b7e658249ef41f4d6d9,e73c55e27100ae936358bb7823761096f52d3e52bbb1bf81a9e7298441eeb331,0.5,0.625,0.125,0.2,0.1375,-0.0625,0.9,0.9,0.0,131,166,discarded,"add a tie-break rule for conflicting candidate values (resolve numerically, do not default to the newest) plus reserve-tokens-to-report discipline","Four of eight rollouts scored; every one of the four failures hit the 16384-token cap, so the incumbent's wedge and symmetry advice is working and is kept verbatim. All eight reached a candidate value inside the first ~7k characters yet kept re-testing rotations for another ~50k; crucially one failure drifted to a different overlap value late and committed to it, and one never closed its reasoning block at all, so this revision adds an explicit conflict rule (adjudicate two competing values by one numeric configuration rather than trusting the most recent pass) and an instruction to reserve budget so the value actually reaches the visible reply."
7,4,25003,150.136,150.147,40644c5ad3884d8dd2e32629b2968c787adfe9e53d2fb9166561d803c1e485f1,34e632aa6675770a5d5465f3c1d54a2aeb49684f05f70ffa4ad5f7f11459cca7,40644c5ad3884d8dd2e32629b2968c787adfe9e53d2fb9166561d803c1e485f1,0.625,0.25,-0.375,0.1625,0.15,-0.012500000000000011,0.95,0.55,-0.3999999999999999,189,174,discarded,"add a fencepost guard: the summed root budget counts the items, not the gaps between them, so do not add one","4 of 8 fresh rollouts were correct, and the incumbent's residual-root framing is now landing: three failures reached the summed per-piece budget but then miscounted units, one adding one for a fencepost by treating the budget as bounding gaps rather than items. The two remaining failures reverted to the old traps of equating the cap with the piece count or declaring the setup impossible because one piece cannot step by a constant, so the revision keeps the pointwise-residual and reusability language intact and adds only a compact off-by-one guard tying the budget to the quantity actually requested."
7,5,30418,150.137,150.148,83c896bc82082c6ed4cb8791f9d2a555f90a25b05e0dc438a5532b3b8a6282c8,3650b1a4143ed39a7d380edf00367b2ca9be163777cd7f4543c2502724fd60e0,83c896bc82082c6ed4cb8791f9d2a555f90a25b05e0dc438a5532b3b8a6282c8,0.875,0.875,0.0,0.175,0.125,-0.04999999999999999,1.225,1.125,-0.10000000000000009,63,91,discarded,"add a contradiction-triage clause: blame your own rewrite, spot-check that single step, never declare the problem faulty","Seven of eight fresh rollouts were correct in 8-11k tokens; the single failure lost a sign while dividing across a base-1/2 logarithm, reached a negative discriminant, and then spent the remaining ~10k tokens to the cap re-deriving the same reduction, reinterpreting the given vector condition, and finally asserting the problem was mistyped instead of rechecking the one rewrite it had just performed. The incumbent's discard clause covers bad roots but says nothing about what to do when no root exists, so I added a transferable triage rule that localizes the blame to the last algebraic rewrite and forbids concluding the statement is faulty, which is a generic non-termination trigger rather than anything specific to this setup."
7,6,26989,150.138,150.149,605dd6784c9f1f6f9bb9f5068b8e9744aad3781c1b1d0e9028b48e9692b555e2,843a53e37cfa428dfc25858b6e30eb979e9a610e871336e68392f8ab8aebdfee,605dd6784c9f1f6f9bb9f5068b8e9744aad3781c1b1d0e9028b48e9692b555e2,0.25,0.0,-0.25,0.1625,0.25,0.0875,0.575,0.5,-0.07499999999999996,182,169,discarded,add the LIFO orientation fact (a destination's bottom is its earliest arrival) and force the which-item-in-slot-k part to be enumerated over the shared free-choice atoms instead of priced as 1/n,"Fresh sampling with the incumbent gave 1/8; six rollouts terminated normally at 10k-15k tokens and two hit the cap while relitigating, so length is secondary. Seven of the eight failures reached the free-choice atom count on the first part but then abandoned that sample space on the later part, asserting that every item is equally likely in every slot and reading off 1/n, and most of those also equated the requested bottom slot with the item moved last. The revision keeps the shared-sample-space and symmetry-trap framing that has transferred best, adds the last-in-first-out orientation fact that a destination's bottom is its earliest arrival, and demands the which-item-in-slot-k event be written as a move-sequence constraint and enumerated over the same atoms."
7,7,3836,150.139,150.150,970826b6d808a016748fe1e6cda39b71098679265ead772ffa8f52eeb6eaed54,c3be72c114fa23d996f3835feb413d50ac4d2e83b87185b208dce54c4bd4bcca,970826b6d808a016748fe1e6cda39b71098679265ead772ffa8f52eeb6eaed54,0.25,0.0,-0.25,0.1125,0.0875,-0.02500000000000001,0.475,0.175,-0.3,132,165,discarded,"add alternating-sign pattern cue, single-entry arithmetic repair, and a ban on the long from-scratch rewrite that burns the budget","Fresh sampling under the incumbent scored 2 of 8; all six failures ran to the 16384-token cap. Two distinct budget sinks were visible: one rollout had already derived the correct signed pattern from small cases and then began rewriting the entire solution from scratch, running out of tokens mid-restatement, while others abandoned verified small-case values to chase a polynomial reinterpretation and got stuck expanding a long product to extract one low-order coefficient. The revision therefore names the alternating-sign / factorial-denominator shape to look for, tells the student to repair a single deviant entry's arithmetic instead of retheorizing, demotes the polynomial recast to an abortable cross-check, and explicitly forbids the terminal from-scratch rewrite."
7,8,23443,150.140,150.151,149cabea90724683bc818e06d11bef6dc0c07209cfe1b68f2300dc838be4613d,0c5bf01a28a91f167c63324260618cdb3f20e5d506c3aca6dcec4ff60e0aff43,149cabea90724683bc818e06d11bef6dc0c07209cfe1b68f2300dc838be4613d,1.0,1.0,0.0,0.1625,0.1625,0.0,1.325,1.325,0.0,77,126,discarded,"keep the incumbent's opening scaffold verbatim, drop the vague integrality/units tail, and replace it with a compact transferable rule: use integrality/divisibility as the pinning constraint rather than trial values, then recompute once by a second route","All 8 fresh rollouts scored reward 1 and stopped cleanly at 2.7-4.9k completion tokens, so train_i is saturated at 1.0 and every remaining point of J must come from transfer. The traces show the useful reusable move is exactly the divisibility lever (13-21 mentions of the common-divisor argument each) while the incumbent's final clause about checking integrality and units is never acted on and instead coincides with 22-59 repeated re-readings of scope per trace; prior rounds also showed that rewriting the opening sentences collapses train while long appends only diluted transfer. So this round keeps the opening verbatim, deletes the unused tail rather than appending to it, and substitutes one short domain-neutral statement of the divisibility-as-constraint technique plus a single independent recheck."
7,9,3980,150.141,150.152,652ee8dc58008e69bb7e90163e071e0708bc579422e2fd3d5a546ca1fb63ccad,8c482ec38e6992cc0ad813b63d18cdeaf0ad99e9e0bb6c38839cab09e946daaa,652ee8dc58008e69bb7e90163e071e0708bc579422e2fd3d5a546ca1fb63ccad,1.0,1.0,0.0,0.25,0.2,-0.04999999999999999,1.5,1.4,-0.10000000000000009,180,180,discarded,harden the sum-and-difference step against dropping the numeric right-hand sides and add a general no-symmetry fallback (convenient substitutions plus unknown/equation counting) so the hint still gives usable guidance when no shared-center structure exists,"Seven of eight fresh rollouts were correct and finished well under the cap; the lone failure reached the shared-center antisymmetric form correctly, then mishandled the add-the-two-values step by discarding the numeric right-hand sides, read the resulting degenerate center as proof the whole structure was impossible, and burned the remaining budget on full coefficient expansion of the composition. The revision therefore makes carrying those numbers explicit and reclassifies a degenerate center as a one-line repair, and spends the freed tokens on a general fallback so the hint remains actionable on problems with no such symmetry rather than only on this narrow pattern."
7,10,3843,150.142,150.153,dd96dfb992052dea62ab2214a4d147f14aa95c0c6f35b1224c4d06d84cf346cb,14f728900d164b1b4f5e2004b62689cae977afbd3f959accf211b9240c89c7ab,dd96dfb992052dea62ab2214a4d147f14aa95c0c6f35b1224c4d06d84cf346cb,0.625,0.375,-0.25,0.1625,0.2125,0.04999999999999999,0.95,0.8,-0.1499999999999999,178,171,discarded,"replace whole-map construction with single-item orbit tracing, ban untraced product-of-swaps period claims, and add a tie-break rule to run one extra size when the exponent is ambiguous","Only 1 of 8 rollouts scored and 5 hit the 16384-token cap; every failure tried to construct the full position map by hand, produced a non-bijective or self-contradictory table, and then either asserted period 2 from product-of-disjoint-swaps talk it never iterated or oscillated between two neighbouring powers of the size parameter until the budget ran out. The revision therefore redirects effort from map-building to tracing one item until it returns, forbids reading a period off untraced cycle vocabulary, and tells the student to resolve an ambiguous exponent by working one more size instead of guessing."
8,1,28054,150.154,150.164,fda1791300f21976dd72f9eebe700de3cfaba1edb06bf4fc0339ea25871f6960,154e19e61ee1d04be2e2c5c9a7b49a9d889b8df4ea6a218e9c34cf3923bbc70b,fda1791300f21976dd72f9eebe700de3cfaba1edb06bf4fc0339ea25871f6960,0.25,0.0,-0.25,0.1875,0.15,-0.037500000000000006,0.625,0.3,-0.325,170,185,discarded,diagnose all-branches-contradictory as an over-narrow candidate list and require building the additive candidate space (including the balanced split) rather than reusing the divisor list,"Fresh sampling with the incumbent hint scored 1/8, with 2 of 8 truncating at the token cap; seven of eight rollouts enumerated only the divisor pairs of the displayed number, applied that same divisor list to both readings, concluded every branch was impossible, and then emitted an arbitrary divisor or a value they admitted was recalled or 'looks intended'. The single success was the only rollout that left the divisor list and considered a balanced additive split, so I replaced the incumbent's intersect-across-readings clause with an explicit diagnosis rule: all-branches-contradictory means the candidate space was built too narrow, and the additive reading must get its own list rather than inheriting the divisor list."
8,2,30302,150.155,150.165,64b0f516c4150af456f05fd043eae6476f571e240a578af063256e2ea28e9e9a,fb4a7a9c8db894498ed4bd3a1fc94995aeb319f9f1ebfeabec416a49da95b201,64b0f516c4150af456f05fd043eae6476f571e240a578af063256e2ea28e9e9a,1.0,0.875,-0.125,0.175,0.1125,-0.062499999999999986,1.35,1.1,-0.25,155,173,discarded,"redirect verification to the original given relation using a solution read off the problem, since a self-manufactured test point cannot validate the map that produced it","Seven of eight fresh rollouts were correct in 5.8k-9.1k tokens; the lone failure derived the correct locus and center/radius, then tested it on a point it had itself produced by inverting its own map (with a botched complex reciprocal), so a sound derivation appeared to contradict its own check and it looped through dozens of self-audits until the 16384-token cap without stating a result. Rounds 5-7 tried to bound or repair that loop and all lost transfer, so instead I remove its trigger: verify against the original relation with an easy exact solution read off the problem, since a test point manufactured by the very map under test cannot confirm or refute it, while keeping the setup, the no-restart rule, and early commitment."
8,3,8554,150.156,150.166,e73c55e27100ae936358bb7823761096f52d3e52bbb1bf81a9e7298441eeb331,bc6433e44f38dc9b22298446fc340ddf28574ce81389297687ad41177dc08fe9,e73c55e27100ae936358bb7823761096f52d3e52bbb1bf81a9e7298441eeb331,0.5,0.375,-0.125,0.2,0.125,-0.07500000000000001,0.9,0.625,-0.275,131,167,discarded,make the symmetry step self-checking (confirm the slice fraction by counting the n congruent copies that tile the region) and replace open-ended scanning with a bound-plus-witness certificate,"Four of eight rollouts scored. The incumbent's wedge/anti-containment warning is working, but two failures jumped straight to an axis-aligned configuration and reported a slice fraction that was too large by a factor, then jointly reasoned the overlap wrong; the other two never reached a visible result because they kept re-deriving the setup and re-scanning rotations until the token cap. So the revision keeps the wedge and n-fold-symmetry core but makes the symmetry step verify its own fraction by counting the congruent rotated copies that tile the region, and replaces the bare stop instruction with a bound-plus-witness certificate that logically justifies halting."
8,4,25003,150.157,150.167,40644c5ad3884d8dd2e32629b2968c787adfe9e53d2fb9166561d803c1e485f1,79c2cf2694ad3184cc169433c18cfeef40c24cc249cc44d93e4f1d0cb0c9c999,40644c5ad3884d8dd2e32629b2968c787adfe9e53d2fb9166561d803c1e485f1,0.625,0.0,-0.625,0.1625,0.25,0.0875,0.95,0.5,-0.44999999999999996,189,188,discarded,name the residual explicitly and forbid the word difference; state that a candidate may serve many indices so the candidate count is never the answer,"Only 2 of 8 fresh rollouts were correct. Five of the six failures answered the number of available objects, each first asserting that every progression term needs its own distinct object, and one explicitly misread the hint by calling the constant step a zero-degree difference with no roots; a sixth reached the summed per-object budget and then collapsed it to a single object cap. The revision therefore renames the key quantity the residual and bans the word difference for it, and states plainly that one object may serve many indices so the object count on hand is never the count requested."
8,5,30418,150.158,150.168,83c896bc82082c6ed4cb8791f9d2a555f90a25b05e0dc438a5532b3b8a6282c8,7496d494abde98c93755f70a521ced021e5afcfaff9d3735773efcbd68effe2e,83c896bc82082c6ed4cb8791f9d2a555f90a25b05e0dc438a5532b3b8a6282c8,0.875,0.5,-0.375,0.175,0.0875,-0.0875,1.225,0.675,-0.55,63,107,discarded,"replace the vague second-method check with a one-number test of where an absorbed multiplicative factor belongs, plus recompute-dependent-coordinates-from-the-relation","Only 3 of 8 fresh rollouts were correct: 3 hit the 16384-token cap mid-reduction and 2 terminated but wrong. Every failure traced to the same step -- moving an additive constant across the logarithm as a multiplicative factor on the wrong side -- which produced a different quadratic and then either a no-real-root contradiction that consumed the remaining budget or a plausible-looking wrong pair of vertices. One near-miss reduced correctly but then carried a given point's ordinate over to a new vertex instead of recomputing it from the function. So I replaced the incumbent's unspecific 'verify with a second, different method' clause, which rollouts satisfied cheaply without ever catching this slip, with a concrete one-number test of which side the absorbed factor belongs on, plus an instruction to recompute dependent coordinates from the defining relation. I kept the hint terse: every longer rewrite in rounds 1-7 lost transfer against this incumbent."
8,6,26989,150.159,150.169,605dd6784c9f1f6f9bb9f5068b8e9744aad3781c1b1d0e9028b48e9692b555e2,9e234289042c9f9535cc29bc5686714d664eeb471f7be4b4710ea2a55a84a869,605dd6784c9f1f6f9bb9f5068b8e9744aad3781c1b1d0e9028b48e9692b555e2,0.25,0.125,-0.125,0.1625,0.1625,0.0,0.575,0.45,-0.12499999999999994,182,194,discarded,"turn 2^(free) into a divisibility filter that rejects any 1/n or 1/n! denominator, and route which-item-in-slot-k parts through a short move PREFIX instead of full-history enumeration","Fresh sampling with the incumbent gave 1/8; six rollouts terminated normally at 10k-16k tokens and two hit the cap while dithering, so length is secondary. Five of the eight reached the free-choice atom count on the first part and then abandoned that sample space on the later part, asserting every item is equally likely in every slot and reading off 1/n, while two never left the uniform-permutation framing at all. The revision therefore reuses the shared 2^(free) atom set as an explicit divisibility check that flags 1/n and 1/n! as proof of a false assumption, and gives a cheaper alternative to full enumeration by pinning a slot-occupancy event to a short prefix of steps whose free branches are the only ones priced."
8,7,3836,150.160,150.170,970826b6d808a016748fe1e6cda39b71098679265ead772ffa8f52eeb6eaed54,47e3f3cf1401f2e2f5cd0fd07b7bc5880a4b255fb9813c0669b032b25e01ee52,970826b6d808a016748fe1e6cda39b71098679265ead772ffa8f52eeb6eaed54,0.25,0.0,-0.25,0.1125,0.1375,0.02500000000000001,0.475,0.275,-0.19999999999999996,132,170,discarded,"reframe as isolate-one-unknown-by-annihilation with a one-time notation contract, demoting small cases to a convention check","Fresh sampling under the incumbent scored 2 of 8, and all six failures ran to the 16384-token cap. The visible sink was not arithmetic difficulty but the incumbent's small-case-first framing itself: rollouts spent thousands of tokens renegotiating how many conditions the shrunken instance should carry, then let one symbol stand for both the summation index and the exponent, discovered the mismatch, and oscillated between readings while re-solving the same tiny system with different arithmetic each pass. The revision therefore leads with a transferable technique -- isolate the requested unknown by finding a combination that annihilates the rest -- pins the index-versus-exponent naming as a one-time contract, and demotes small cases to a single settled check for signs and off-by-one conventions so the budget goes to committing a result."
8,8,23443,150.161,150.171,149cabea90724683bc818e06d11bef6dc0c07209cfe1b68f2300dc838be4613d,8a6dfd748e0553b9accc3ad13afe0c4aa08f94103b64259ab984bac22622e13d,8a6dfd748e0553b9accc3ad13afe0c4aa08f94103b64259ab984bac22622e13d,1.0,1.0,0.0,0.1625,0.2,0.037500000000000006,1.325,1.4,0.07499999999999996,77,130,kept,"keep the train-preserving opening verbatim, drop the unused integrality/units tail, and replace it with a domain-neutral small-cases/invariant plus exact-arithmetic heuristic instead of more divisibility or scope advice","All 8 fresh rollouts scored reward 1 with clean stops at 2.7-6.9k completion tokens, so train_i is saturated at 1.0 and every remaining point of J must come from transfer. Across seven rounds every append or rewrite that talked about scope labeling, gcd naming, or anti-rumination lost transfer ground while any change to the opening sentences collapsed train, and the one variant that merely deleted the unused integrality/units tail held transfer flat, which suggests the tail slot is free but that more divisibility/verification talk is off-topic for problems unlike this one. So this round keeps the opening verbatim and spends that slot on a genuinely different reusable lever the traces never exercise: reduce to small cases and extract the pattern or invariant instead of grinding a long computation, keep values exact until the end, and commit to a stated result before spending further tokens."
8,9,3980,150.162,150.172,652ee8dc58008e69bb7e90163e071e0708bc579422e2fd3d5a546ca1fb63ccad,8a56d4558e6f18faae62f9ca948b75f9656e50931604d92606df35ea4b7cc4ff,652ee8dc58008e69bb7e90163e071e0708bc579422e2fd3d5a546ca1fb63ccad,1.0,0.875,-0.125,0.25,0.1875,-0.0625,1.5,1.25,-0.25,180,180,discarded,"block the two observed exits from the centered form: stopping at a mere relation between the maps and then hunting extra equations, and re-expanding the solved centered form into standard powers to substitute","Only 3 of 8 fresh rollouts were correct this round, with four running to the 16384-token cap and one terminating wrong, and the failures share a single shape: each reached the shared-center antisymmetric structure but then left it. Two collapsed it into a bare relation between the two maps, declared the remaining coefficients under-determined, and burned the budget hunting extra equations via full coefficient expansion of the composition; one rewrote the already-solved centered form into standard powers and re-added the given constant that the center already encodes, producing a wrong component. The revision therefore names both exits explicitly, asserts that fixing the center and scale finishes the problem, and requires requested inputs to be evaluated inside the centered form rather than after re-expansion."
8,10,3843,150.163,150.173,dd96dfb992052dea62ab2214a4d147f14aa95c0c6f35b1224c4d06d84cf346cb,66ba8a07b03a7a3021b10cba636c23e75c5cf8380c203638b5c67f75fdd0291c,dd96dfb992052dea62ab2214a4d147f14aa95c0c6f35b1224c4d06d84cf346cb,0.625,0.375,-0.25,0.1625,0.15,-0.012500000000000011,0.95,0.675,-0.2749999999999999,178,172,discarded,"name the degenerate-small-case trap (equal answers at the two smallest sizes is coincidence, push to the first size where stages differ) and make a contradicting trace kill a structural claim immediately","4 of 8 rollouts scored. All four failures converged on the same wrong claim, that the composite is a product of disjoint transpositions and so has period two; two of them asserted it confidently and finished, and the two token-capped ones saw their own row traces refute period two yet kept relitigating the structural claim instead of trusting the trace. Every failure was seeded by the two smallest sizes coincidentally sharing the same return count, which the incumbent already treats as a clean pattern to trust, so the revision names that degeneracy, forces a push to the first size where the stages genuinely differ, and makes a contradicting trace kill a structural claim outright."
